id,namaResto,jenisResto,alamatResto,namaProduk,kadunganNutrisi (kal),hargaProduk,gambarProduk-src,coordinates
84,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi goreng Domba Panggang,407.0,42500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
85,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Mie Goreng Domba Panggang,364.0,38300.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
86,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Sate Domba Africa Free 1 Nasi Putih,350.0,80000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
87,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Sate Domba Africa (Domba panggang),204.0,68000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
88,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Iga Domba Panggang,257.0,68000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
89,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Paket Hemat Nasi Domba,374.0,44200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
90,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Sop Domba,561.0,42500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
91,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Pisang goreng Loco,230.0,23800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
92,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Pisang Cokelat keju,234.0,27200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
93,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi Kebuli,159.0,20000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
94,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi Putih,204.0,7000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
95,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Krupuk Putih,65.0,4000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
96,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Mie Rebus Domba Panggang,256.0,35000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
97,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",2 Porsi Promo Bubur Domba Panggang Kuah Maraq,181.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
98,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI KEBULI DOMBA PANGGANG ALA AFRICA,233.0,60000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
99,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI KEBULI AYAM (Potongan 4),300.0,45000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
100,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi Goreng Domba Panggang,370.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
101,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG SPECIAL,230.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
102,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG BALACAN,363.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
103,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG AYAM,380.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
104,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG SEAFOOD,321.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
105,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG HONGKONG,299.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
106,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMI GORENG DOMBA PANGGANG,370.0,43000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
107,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Bakmi Capcay Ayam,216.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
108,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMIE GORENG AYAM,216.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
109,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMIE GORENG SEAFOOD,190.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
110,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CAP CAY AYAM,114.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
111,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CAP CAY POLOS (VEGETARIAN),67.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
112,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG CAH BAWANG PUTIH,211.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
113,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG BUMBU BALACAN,211.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
114,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BUNCIS CAH BAWANG PUTIH,65.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
115,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BUNCIS CAH AYAM,112.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
116,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BROCOLI CAH AYAM,66.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
117,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BROCOLI CAH SEAFOOD,33.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
118,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BROCOLI CAH BAWANG PUTIH,19.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
119,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CAP CAY SEAFOOD,120.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
120,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG CAH AYAM,258.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
121,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG SEAFOOD,225.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
122,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BUNCIS CAH SEAFOOD,79.0,32500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
123,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM GORENG DADA,181.0,23000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
124,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM GORENG PAHA,211.0,23000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
125,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",TAHU GORENG,70.0,5000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
126,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",TEMPE GORENG,68.0,5000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
127,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KOL GORENG,62.0,5000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
128,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KERUPUK PUTIH,65.0,4000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
129,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI PUTIH,204.0,7000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
130,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM ASAM MANIS,224.0,43750.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
131,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM RICA RICA,404.0,43750.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
132,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM MENTEGA,446.0,43750.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
133,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM LADA GARAM,172.0,43750.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
134,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM GORENG TEPUNG,190.0,43750.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
135,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI LADA HITAM,195.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
136,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI ASAM MANIS,92.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
137,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI RICA RICA,187.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
138,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI MENTEGA,187.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
139,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI LADA GARAM,187.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
140,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI GORENG TEPUNG,187.0,50000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
141,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",PU YUNG HAI,131.0,37500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
142,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",ONIONRING,276.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
143,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Lemon Tea,159.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
144,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Jeruk Peras,112.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
145,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Timun Serut,91.0,20000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
146,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Jeruk Nipis,61.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
147,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Ades 600ml,0.0,6500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
148,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Fresh Tea,80.0,6500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
149,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Teh Manis,90.0,6000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
150,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Teh Manis Hgt,90.0,5000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
151,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Teh Tawar,90.0,5000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
152,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Teh Tawar Hgt/pns,90.0,4000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
153,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Jus Tomat,31.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
154,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Jus Timun,60.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
155,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Mix Juice,80.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
156,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Jus Wortel,94.0,17000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.2182252, 106.8196897)"
157,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Gado - Gado,318.0,49335.0,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/11e4806a-93c1-4116-bf2a-a5e71873b643_a8209ed5-9dab-4d96-9b4d-3fd43ed8fd10_file20190815-18867-1y85u39.jpeg?auto=format,"(-6.217674799999999, 106.8196154)"
158,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Gado - Gado Lontong,448.0,51865.0,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/0b5467b6-aa79-4690-9b8b-5e3e09191bd5_master-menu-item-image_1597579083169.jpg?auto=format,"(-6.217674799999999, 106.8196154)"
159,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Ketoprak,402.0,49335.0,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/2a6e08a4-427c-4cd2-92ea-012d84c7e0da_8b47e054-1259-4f86-9b8a-93091ac4ebbb_master-menu-item-image_1582866434651.jpg?auto=format,"(-6.217674799999999, 106.8196154)"
160,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Ketoprak Lontong,532.0,51865.0,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/b9e317fd-6060-42f9-a19a-4f646f20ddf5_master-menu-item-image_1597579095427.jpg?auto=format,"(-6.217674799999999, 106.8196154)"
161,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Karedok,300.0,49335.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
162,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Karedok Lontong,430.0,51865.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
163,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Tahu Telur,253.0,50600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
164,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Asinan Sayur,148.0,50600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
165,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Rujak Juhi,306.0,53130.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
166,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur,357.0,37950.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
167,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Telur,434.0,46805.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
168,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Ayam,479.0,58190.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
169,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Daging,439.0,58190.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
170,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Komplit,357.0,78430.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-6.217674799999999, 106.8196154)"
