id,namaResto,jenisResto,alamatResto,namaProduk,hargaProduk,gambarProduk-src
481,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Es Kacang Merah,32000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
482,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Bakso Sapi (4 satuan),25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
483,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Bakso Sapi (8 satuan),50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
484,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Bakso Sapi (urat) (4 satuan),25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
485,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Bakso Sapi (urat) (8 satuan),50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
486,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Bakso Ikan Super         (4 satuan),25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
487,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Bakso Ikan Super         (8 satuan),53000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
488,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Pangsit Goreng  (4 satuan),25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
489,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Pangsit Goreng  (8 satuan),50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
490,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Pangsit Kuah    (4 satuan),25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
491,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Pangsit Kuah    (8 satuan),50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
492,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Swikiauw Goreng  (3 satuan),26000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
493,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Swikiauw Goreng  (6 satuan),52000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
494,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Swikiauw Kuah  (3 satuan),26000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
495,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Swikiauw Kuah  (6 satuan),52000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
496,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Kakap Asam Manis,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
497,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Kakap Cah Tahu Tausi,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
498,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Steak Ikan Kakap,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
499,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Cumi Goreng Mentega,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
500,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Cumi Goreng Tepung,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
501,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Udang Goreng Mentega,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
502,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Udang Goreng Tepung,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
503,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Daging Cah Cabe,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
504,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Daging Cah Caisim,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
505,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Steak Daging,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
506,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sapi Lada Hitam,88000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
507,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Gurame Asam Manis,120000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
508,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Gurame Cah Tahu Tausi,120000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
509,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Gurame Goreng Mentega,120000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
510,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Gurame Goreng Kering,120000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
511,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Ikan Gurame Goreng Tepung,120000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
512,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Asparagus Ayam,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
513,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Asparagus Kepiting,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
514,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Asparagus Ayam & Kepiting,75000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
515,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Asparagus Jagung,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
516,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Jagung Ayam,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
517,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Jagung Kepiting,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
518,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sop Jagung Ayam & Kepiting,75000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
519,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Capcay Cah,65000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
520,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Cap Cay Cah Special,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
521,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Cap Cay Seafood,75000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
522,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Cap Cay Kuah,65000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
523,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Cap Cay Kuah Special,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
524,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Fu Yung Hai,67000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
525,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Kangkung Cah Polos,39000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
526,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Kangkung Cah Sapi,65000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
527,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Kangkung Ca Sapi Telur Puyuh,69000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
528,"Bakmi Naga, Sampoerna Square",Bakmie,"Sampoerna Strategic Square, Lantai Basement 1, Jl. Jenderal Sudirman, Sudirman, Jakarta",Sapo Tahu Seafood,95000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
529,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PROMO - 2x PaNas 1 Krispy, Medium",59500,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/f4eab545-3240-45fc-a309-563fe3da2935_TPO-211343.jpg?auto=format
530,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",2x Hershey McFlurry with Choco Crumbs,30000,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/9ed2556f-a4ac-4a3b-b978-06e18318ea11_TPO-233059.jpg?auto=format
531,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Hershey McFlurry with Choco Balls + Hershey McFlurry with Choco Crumbs,30000,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/44ff81e0-bf04-4ee0-9389-58c2aded2b70_TPO-233113_1.jpg?auto=format
532,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PROMO - 2x PaNas 1 Spicy, Medium",59500,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/b8d40f0c-8355-41a2-abb6-3e69e4ba81f6_TPO-211344.jpg?auto=format
533,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",2x Hershey McFlurry with Choco Balls,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
534,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaHeBat Cheeseburger, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
535,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","Paket Hemat McNuggets 6 pcs, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
536,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaHeBat Chicken Burger Deluxe, Large GRATIS McFlurry feat. OREO",49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
537,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","Paket Hemat McSpicy, Large GRATIS McFlurry feat. OREO",60500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
538,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaNas Special Spicy, Large GRATIS McFlurry feat. OREO",51500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
539,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaNas Special Krispy, Large GRATIS McFlurry feat. OREO",51500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
540,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaNas 2  Spicy, Large GRATIS McFlurry feat. OREO",55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
541,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","Paket Hemat Double Cheeseburger, Large GRATIS McFlurry feat. OREO",61000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
542,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Paket Hemat Triple Cheeseburger Large GRATIS McFlurry feat. OREO,81500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
543,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaNas 2  Krispy with Fries, Large GRATIS McFlurry feat. OREO",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
544,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","Paket Hemat Fish Fillet Burger, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
545,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaNas 2  Krispy, Large GRATIS McFlurry feat. OREO",55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
546,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaNas 2  Spicy with Fries, Large GRATIS McFlurry feat. OREO",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
547,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","Paket Hemat McChicken, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
548,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","Paket Hemat Big Mac, Large GRATIS McFlurry feat. OREO",62500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
549,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaHeBat Cheeseburger Deluxe, Large GRATIS McFlurry feat. OREO",54000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
550,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PaHeBat Beef Burger Deluxe, Large GRATIS McFlurry feat. OREO",49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
551,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PROMO - 2x PaNas 1 Krispy, Medium",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
552,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Iced Coffee Caramel Macchiato,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
553,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",2x Hershey McFlurry with Choco Crumbs,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
554,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Paket Nasi Uduk McD Ayam Suwir,28000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
555,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Double Choco Pie A la Mode Chocolate,23500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
556,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Hershey McFlurry with Choco Balls,18000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
557,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Hershey McFlurry with Choco Balls + Hershey McFlurry with Choco Crumbs,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
558,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Iced Coffee Caramel Macchiato Jelly Float,27500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
559,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Double Choco Pie A la Mode Strawberry,23500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
560,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Double Choco Pie,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
561,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta","PROMO - 2x PaNas 1 Spicy, Medium",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
562,"McDonald's, Plaza Sentral","Cepat saji, Sweets, Jajanan","Plaza Sentral, Lantai Ground, Jl. Jend. Sudirman, Kav.47-48, Sudirman, Jakarta",Hershey McFlurry with Choco Crumbs,18000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
